corona,holyday,bok,vacation,temp,rain_ox,rain,subway,store,naver,youtube,thu,wed,mon,sun,sat,tue,mon2,mon3,mon4,mon5,mon6,mon7,mon8,mon9,mon10,mon11,mon12,rain1,rain2,rain3,order
0.0,0.0,0.0,0.0,20.6,0.0,0.0,120647.0,45.0,8.55604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,20.8,0.0,0.0,131476.0,45.0,11.943019999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,21.7,0.0,0.0,108247.0,45.0,15.1891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,20.8,0.0,0.0,74553.0,45.0,13.88142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,22.1,0.0,0.0,118137.0,45.0,9.13063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0.0,0.0,0.0,0.0,22.4,1.0,3.7062280924485496,112909.0,45.0,10.46032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39
0.0,0.0,0.0,0.0,21.8,0.0,0.0,121661.0,45.0,9.253910000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30
0.0,0.0,0.0,0.0,20.1,0.0,0.0,118960.0,45.0,8.44487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25
0.0,0.0,0.0,0.0,17.6,1.0,1.3862943611198906,122025.0,45.0,12.071810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37
0.0,0.0,0.0,0.0,18.6,1.0,0.4700036292457356,95616.0,45.0,14.472520000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48
0.0,0.0,0.0,0.0,20.7,1.0,0.4054651081081644,70473.0,45.0,16.75105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47
0.0,1.0,0.0,0.0,23.4,1.0,1.9600947840472698,72300.0,45.0,12.68712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39
0.0,0.0,0.0,0.0,22.1,0.0,0.0,118687.0,45.0,8.59787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.0,0.0,19.6,1.0,3.1179499062782403,113576.0,45.0,9.16916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26
0.0,0.0,0.0,0.0,18.2,0.0,0.0,121723.0,45.0,9.2374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,18.5,1.0,3.152736022363656,129934.0,45.0,12.73886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46
0.0,0.0,0.0,0.0,17.2,1.0,3.505557396986398,99170.0,45.0,14.69377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,57
0.0,1.0,0.0,0.0,11.8,0.0,0.0,80590.0,45.0,13.08119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49
0.0,0.0,0.0,0.0,12.7,0.0,0.0,119383.0,45.0,8.80921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45
0.0,0.0,0.0,0.0,14.3,0.0,0.0,119814.0,45.0,9.75805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,14.9,0.0,0.0,121026.0,45.0,8.462480000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,14.1,0.0,0.0,120733.0,45.0,8.3337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,15.2,0.0,0.0,133571.0,45.0,11.00849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,17.3,0.0,0.0,108756.0,45.0,13.676689999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46
0.0,0.0,0.0,0.0,16.9,1.0,2.0541237336955462,71084.0,45.0,14.4428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51
0.0,0.0,0.0,0.0,17.6,1.0,0.6931471805599453,115824.0,45.0,8.35571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24
0.0,0.0,0.0,0.0,16.1,0.0,0.0,116387.0,45.0,8.024389999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42
0.0,0.0,0.0,0.0,17.2,0.0,0.0,122851.0,45.0,8.9325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46
0.0,0.0,0.0,0.0,16.7,0.0,0.0,120079.0,45.0,9.01175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,16.8,0.0,0.0,128982.0,45.0,11.438880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37
0.0,0.0,0.0,0.0,17.5,0.0,0.0,105275.0,45.0,13.343160000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,15.0,1.0,0.6931471805599453,73130.0,45.0,14.491229999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43
0.0,0.0,0.0,0.0,15.5,0.0,0.0,119761.0,45.0,7.811939999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
0.0,0.0,0.0,0.0,14.7,1.0,3.109060958860994,113804.0,45.0,8.45478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37
0.0,0.0,0.0,0.0,13.4,0.0,0.0,121396.0,45.0,7.63693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,14.2,0.0,0.0,120571.0,45.0,7.52905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,13.5,1.0,2.2925347571405443,123244.0,45.0,10.64305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56
0.0,0.0,0.0,0.0,9.2,0.0,0.0,108625.0,45.0,13.68769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,7.1,0.0,0.0,79941.0,45.0,12.0641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51
0.0,0.0,0.0,0.0,7.8,0.0,0.0,114044.0,45.0,8.00567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
0.0,0.0,0.0,0.0,3.4,0.0,0.0,113152.0,45.0,8.35131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,5.1,0.0,0.0,116184.0,45.0,7.85267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,8.1,0.0,0.0,117264.0,45.0,7.91211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27
0.0,0.0,0.0,0.0,9.9,0.0,0.0,129889.0,45.0,10.36346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44
0.0,0.0,0.0,0.0,13.3,0.0,0.0,103097.0,45.0,13.654670000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,13.3,0.0,0.0,75294.0,45.0,12.357999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51
0.0,0.0,0.0,0.0,14.3,1.0,1.308332819650179,115777.0,45.0,8.18179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29
0.0,0.0,0.0,0.0,6.9,1.0,1.791759469228055,115148.0,45.0,8.44487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46
0.0,0.0,0.0,0.0,3.1,0.0,0.0,119673.0,45.0,8.11245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,6.8,1.0,1.824549292051046,113725.0,45.0,8.513119999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35
0.0,0.0,0.0,0.0,9.3,1.0,0.8754687373538999,127666.0,45.0,10.84778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36
0.0,0.0,0.0,0.0,9.7,0.0,0.0,102482.0,45.0,14.2953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
0.0,0.0,0.0,0.0,12.1,0.0,0.0,72671.0,45.0,13.577620000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
0.0,0.0,0.0,0.0,15.3,1.0,0.09531017980432487,117554.0,45.0,8.16748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38
0.0,0.0,0.0,0.0,8.3,0.0,0.0,116515.0,45.0,8.69254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,5.7,0.0,0.0,125170.0,45.0,9.17026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
0.0,0.0,0.0,0.0,8.1,0.0,0.0,121838.0,45.0,10.59682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33
0.0,0.0,0.0,0.0,9.0,1.0,2.272125885509337,127321.0,45.0,12.27875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42
0.0,0.0,0.0,0.0,12.6,1.0,0.5306282510621704,103599.0,45.0,15.07683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,66
0.0,0.0,0.0,0.0,11.5,0.0,0.0,75468.0,45.0,12.37781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42
0.0,0.0,0.0,0.0,8.7,1.0,0.09531017980432487,117474.0,45.0,8.77619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37
0.0,0.0,0.0,0.0,4.9,0.0,0.0,117158.0,45.0,9.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36
0.0,0.0,0.0,0.0,0.8,0.0,0.0,120359.0,45.0,9.02166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31
0.0,0.0,0.0,0.0,-0.2,0.0,0.0,120232.0,45.0,10.32493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,1.4,0.0,0.0,130394.0,45.0,12.494489999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,0.2,1.0,1.3862943611198906,99996.0,45.0,16.513289999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34
0.0,0.0,0.0,0.0,3.0,1.0,0.4054651081081644,72326.0,45.0,14.09056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45
0.0,0.0,0.0,0.0,2.8,0.0,0.0,118052.0,45.0,8.81692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42
0.0,0.0,0.0,0.0,1.9,0.0,0.0,119717.0,45.0,8.503210000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,5.5,1.0,1.1314021114911006,118188.0,45.0,8.96002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39
0.0,0.0,0.0,0.0,5.6,0.0,0.0,118047.0,45.0,10.24018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60
0.0,0.0,0.0,0.0,1.8,0.0,0.0,128316.0,45.0,12.13455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43
0.0,0.0,0.0,0.0,3.2,0.0,0.0,105673.0,45.0,14.69927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,4.1,0.0,0.0,76151.0,45.0,12.85113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63
0.0,0.0,0.0,0.0,8.9,1.0,0.18232155679395465,117466.0,45.0,8.97433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33
0.0,0.0,0.0,0.0,1.2,0.0,0.0,118003.0,45.0,9.56102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36
0.0,0.0,0.0,0.0,2.2,1.0,0.18232155679395465,118805.0,45.0,9.07669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26
0.0,0.0,0.0,0.0,4.1,1.0,1.0647107369924282,121155.0,45.0,19.47648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,79
0.0,0.0,0.0,0.0,4.1,1.0,0.262364264467491,131580.0,45.0,15.47529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48
0.0,0.0,0.0,0.0,-0.1,0.0,0.0,104351.0,45.0,15.594170000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
0.0,0.0,0.0,0.0,-0.6,0.0,0.0,71529.0,45.0,13.498370000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53
0.0,0.0,0.0,0.0,4.3,0.0,0.0,118555.0,45.0,9.333169999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31
0.0,0.0,0.0,0.0,4.5,0.0,0.0,121427.0,45.0,10.287510000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,122275.0,45.0,9.959489999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,-1.4,0.0,0.0,120574.0,45.0,11.353019999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,-2.4,0.0,0.0,130119.0,45.0,12.64529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42
0.0,0.0,0.0,0.0,4.0,0.0,0.0,108870.0,45.0,14.345939999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41
0.0,0.0,0.0,1.0,3.8,0.0,0.0,77012.0,45.0,11.74269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43
0.0,0.0,0.0,1.0,7.8,1.0,1.0296194171811581,119447.0,45.0,8.4966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21
0.0,0.0,0.0,1.0,8.2,0.0,0.0,124750.0,45.0,8.32049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34
0.0,0.0,0.0,1.0,8.2,1.0,3.068052935133617,123284.0,45.0,9.3761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29
0.0,0.0,0.0,1.0,7.8,1.0,2.9231615807191558,115579.0,45.0,9.723930000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41
0.0,0.0,0.0,1.0,0.8,1.0,0.832909122935104,130292.0,45.0,11.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30
0.0,0.0,0.0,1.0,-1.1,0.0,0.0,108644.0,45.0,14.950239999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55
0.0,1.0,0.0,1.0,1.3,0.0,0.0,86864.0,45.0,13.55671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41
0.0,0.0,0.0,1.0,3.1,1.0,2.468099531471619,110556.0,45.0,9.85051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37
0.0,0.0,0.0,1.0,0.3,0.0,0.0,118175.0,45.0,9.31115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40
0.0,0.0,0.0,1.0,-2.5,0.0,0.0,116659.0,45.0,8.810319999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28
0.0,0.0,0.0,1.0,-2.3,1.0,0.18232155679395465,120327.0,45.0,10.7289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46
0.0,0.0,0.0,1.0,-1.8,0.0,0.0,124912.0,44.0,12.31837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31
0.0,0.0,0.0,1.0,1.4,0.0,0.0,93765.0,44.0,14.78953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39
0.0,1.0,0.0,1.0,3.5,0.0,0.0,60194.0,44.0,12.58035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.0,1.0,4.7,0.0,0.0,112221.0,44.0,9.41462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,1.0,3.3,0.0,0.0,115104.0,44.0,8.94461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0.0,0.0,0.0,1.0,4.2,0.0,0.0,120271.0,44.0,8.25334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0,0.0,0.0,1.0,4.3,0.0,0.0,117731.0,44.0,8.82242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
